vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Land Rover Range Rover Velar;62.705 km;sep-17;221 kW (300 CV);Automático;Diésel;6,4;Unknown;173;€ 54.000
Land Rover Range Rover Sport;50.000 km;ene-17;190 kW (258 CV);Automático;Diésel;6,9;ES;-/- ;€ 45.000
Land Rover Range Rover Evoque;66.789 km;may-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 24.590
Land Rover Range Rover Evoque;66.789 km;may-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 24.590
Land Rover Range Rover Sport;46.000 km;jul-17;225 kW (306 CV);Automático;Diésel;7 l/;ES;-/- ;€ 57.900
Land Rover Range Rover Evoque;32.700 km;abr-17;110 kW (150 CV);Automático;Diésel;5,1;Unknown;134;€ 24.800
Land Rover Range Rover;10.500 km;abr-17;250 kW (340 CV);Automático;Diésel;8,4;ES;-/- ;€ 84.900
Land Rover Range Rover Evoque;123.379 km;ago-17;110 kW (150 CV);Manual;Diésel;4,3;ES;-/- ;€ 21.900
Land Rover Discovery Sport;24.000 km;feb-17;110 kW (150 CV);Automático;Diésel;5,3;ES;-/- ;€ 27.000
Land Rover Discovery Sport;118.530 km;mar-17;132 kW (179 CV);Automático;Diésel;5,3;ES;139;€ 27.500
Land Rover Range Rover Sport;34.000 km;feb-17;250 kW (340 CV);Automático;Diésel;8,4;ES;219;€ 85.000
Land Rover Range Rover Sport;45.276 km;may-17;177 kW (241 CV);Automático;Diésel;6,5;ES;-/- ;€ 42.900
Land Rover Range Rover Evoque;41.400 km;abr-17;132 kW (179 CV);Automático;Diésel;5,1;Unknown;134;€ 25.000
Land Rover Range Rover Evoque;76.191 km;nov-17;110 kW (150 CV);Automático;Diésel;-/- ;ES;-/- ;€ 26.990
Land Rover Range Rover Sport;50.000 km;ene-17;190 kW (258 CV);Automático;Diésel;6,9;ES;-/- ;€ 45.000
Land Rover Discovery Sport;24.000 km;feb-17;110 kW (150 CV);Automático;Diésel;5,3;ES;-/- ;€ 27.000
Land Rover Discovery;88.800 km;jun-17;190 kW (258 CV);Automático;Diésel;7,2;ES;-/- ;€ 46.900
Land Rover Range Rover Evoque;83.000 km;mar-17;110 kW (150 CV);Manual;Diésel;4,3;Unknown;113;€ 24.499
Land Rover Range Rover Evoque;76.191 km;nov-17;110 kW (150 CV);Automático;Diésel;-/- ;ES;-/- ;€ 26.990
Land Rover Range Rover Evoque;69.900 km;ene-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 25.900
Land Rover Discovery Sport;49.368 km;ene-17;132 kW (179 CV);Automático;Diésel;5,3;ES;-/- ;€ 33.900
Land Rover Range Rover Sport;42.000 km;abr-17;375 kW (510 CV);Automático;Gasolina;12,8;ES;-/- ;€ 60.850
Land Rover Discovery Sport;81.000 km;jul-17;110 kW (150 CV);Automático;Diésel;6 l/;ES;-/- ;€ 35.000
Land Rover Range Rover Evoque;76.191 km;nov-17;110 kW (150 CV);Automático;Diésel;-/- ;ES;-/- ;€ 26.990
Land Rover Discovery;72.000 km;nov-17;177 kW (241 CV);Automático;Diésel;6 l/;ES;-/- ;€ 39.990
Land Rover Range Rover Velar;52.449 km;jul-17;177 kW (241 CV);Automático;Diésel;-/- ;ES;-/- ;€ 46.000
Land Rover Range Rover Sport;93.000 km;abr-17;190 kW (258 CV);Automático;Diésel;6,9;ES;-/- ;€ 38.000
Land Rover Range Rover Evoque;45.000 km;oct-17;110 kW (150 CV);Manual;Diésel;4,7;Unknown;154;€ 23.500
Land Rover Range Rover Evoque;44.000 km;may-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 30.900
Land Rover Range Rover Evoque;96.000 km;mar-17;132 kW (179 CV);Automático;Diésel;5,1;ES;-/- ;€ 33.700
Land Rover Range Rover Evoque;83.288 km;mar-17;132 kW (179 CV);Automático;Diésel;5,1;ES;134;€ 29.990
Land Rover Range Rover Evoque;78.000 km;ene-17;110 kW (150 CV);Manual;Diésel;4,3;ES;-/- ;€ 26.750
Land Rover Range Rover Evoque;120.000 km;ene-17;110 kW (150 CV);Manual;Diésel;4,3;ES;-/- ;€ 21.990
Land Rover Discovery;162.736 km;abr-17;188 kW (256 CV);Automático;Diésel;8 l/;ES;203;€ 41.900
Land Rover Range Rover;18.000 km;abr-17;250 kW (340 CV);Automático;Diésel;8,4;ES;-/- ;€ 86.900
Land Rover Range Rover Sport;120.000 km;jul-17;225 kW (306 CV);Automático;Diésel;7 l/;ES;-/- ;€ 51.900
Land Rover Discovery Sport;114.483 km;abr-17;110 kW (150 CV);Automático;Diésel;5,3;ES;139;€ 23.800
Land Rover Range Rover Evoque;99.990 km;ago-17;110 kW (150 CV);Manual;Diésel;-/- ;ES;-/- ;€ 20.990
Land Rover Discovery;83.000 km;abr-17;190 kW (258 CV);Automático;Diésel;7,2;ES;189;€ 45.900
Land Rover Range Rover Evoque;44.493 km;jul-17;110 kW (150 CV);Manual;Diésel;4,7;Unknown;154;€ 27.500
Land Rover Range Rover Evoque;11.900 km;nov-17;132 kW (179 CV);Automático;Diésel;-/- ;ES;-/- ;€ 33.990
Land Rover Range Rover Sport;136.000 km;jun-17;225 kW (306 CV);Automático;Diésel;7 l/;ES;-/- ;€ 48.999
Land Rover Range Rover Evoque;57.000 km;abr-17;110 kW (150 CV);Automático;Diésel;5,7;ES;-/- ;€ 26.900
Land Rover Range Rover Velar;61.000 km;ene-17;221 kW (300 CV);Automático;Diésel;6,4;ES;-/- ;€ 59.900
Land Rover Range Rover Evoque;37.197 km;may-17;110 kW (150 CV);Automático;Diésel;5,1;ES;134;€ 27.500
Land Rover Discovery;89.000 km;oct-17;190 kW (258 CV);Automático;Diésel;7,2;ES;-/- ;€ 41.990
Land Rover Discovery;89.000 km;oct-17;190 kW (258 CV);Automático;Diésel;7,2;ES;-/- ;€ 41.990
Land Rover Range Rover Evoque;75.000 km;feb-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 24.490
Land Rover Discovery;78.385 km;mar-17;177 kW (241 CV);Automático;Diésel;6 l/;ES;-/- ;€ 41.900
Land Rover Range Rover Evoque;53.415 km;may-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 24.890
Land Rover Range Rover Evoque;18.375 km;abr-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 25.300
Land Rover Range Rover Evoque;43.623 km;jun-17;132 kW (179 CV);Automático;Diésel;5,1;ES;-/- ;€ 32.108
Land Rover Range Rover Evoque;41.185 km;abr-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 25.300
Land Rover Range Rover Evoque;13.780 km;abr-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 25.300
